created_at;tweet;favorites_count;retweet_count;tweet_text_clean;tweet_text_clean_eng
14/12/2021 03:22;b'Salah satunya yang tim Seribu Senyum temukan di posko bantuan erupsi semeru banyak sekali donasi makanan yang tidak layak dikonsumsi untuk pengungsi bahkan sangat banyak makanan yang sudah kedaluarsa, selain itu juga pakaian yang didonasikan lebih banyak yang tidak layak pakai';0;0;salah satunya yang tim seriu senyum temukan di posko bantuan erupsi semeru anyak sekali donasi makanan yang tidak layak dikonsumsi untuk pengungsi ahkan sangat anyak makanan yang sudah kedaluarsa selain itu juga pakaian yang didonasikan leih anyak yang tidak layak pakai;One of them that the team smiled and found at the Antuan Semeru eruption post was that there were so many donations of food that were not fit for consumption for refugees, even though there was a lot of food that had expired. Apart from that, there were a lot of clothes that were donated which were not fit for use.
14/12/2021 03:22;b'RT @HumasPoldaJatim: Kapolda dan Wakapolda Jawa Timur Mendampingi Kunjungan Kerja Komisi III DPR RI Dalam Rangka Penyerahan Bantuan Korban\xe2\x80\xa6';4;0;kapolda dan wakapolda jawa timur mendampingi kunjungan kerja komisi iii dpr ri dalam rangka penyerahan bantuan korban   ;East Java Police Chief and Deputy Chief of Police accompanying the working visit of Commission III DPR RI in the context of handing over aid for newspapers xe2 x80 xa6
14/12/2021 03:21;b'RT @HumasPoldaJatim: Penyerahan Bantuan Sosial Ditresnarkoba Polda Jatim Kepada Masyarakat Korban Erupsi Semeru Oleh Satgas Bantuan Ditresn\xe2\x80\xa6';5;0;penyerahan bantuan sosial ditresnarkoa polda jatim kepada masyarakat korban erupsi semeru oleh satgas bantuan ditresn   ;delivery of social assistance from the Directorate of Narcotics and the Regional Police of East Java to the people of the Semeru eruption newspaper by the assistance task force of the Directorate of National Police xe2 x80 xa6
14/12/2021 03:21;b'RT @HumasPoldaJatim: Rangkaian Kegiatan Kapolda Jawa Timur Dampingi Kalemdiklat Polri Serahkan Bantuan Kepada Korban Terdampak Erupsi Gunun\xe2\x80\xa6';10;0;rangkaian kegiatan kapolda jawa timur dampingi kalemdiklat polri serahkan bantuan kepada korban terdampak erupsi gunun   ;a series of activities, the East Java Regional Police Chief, accompanied the National Police Kalemdiklat, handed over aid to newspapers affected by the eruption of Gunun xe2 x80 xa6
14/12/2021 03:20;b'Sinergi Antar Bupati Peduli Saudara Terdampak Erupsi Semeru Lumajang\n\nBupati Jember Hendy Siswanto bersama rombongan APKASI melawat ke Lumajang untuk memberikan bantuan secara langsung kepada warga terdampak erupsi gunung Semeru. https://t.co/EKDfMPMy3x';1;6;sinergi antar bupati peduli saudara terdampak erupsi semeru lumajang dan nbupati jemer hendy siswanto ersama romongan apkasi melawat ke lumajang untuk memberikan bantuan secara langsung kepada warga terdampak erupsi gunung semeru;synergy between the regents who care for those affected by the eruption of Semeru, Lumajang and the regents of Jemer, Hendy Siswanto, together with the apkasi group, visited Lumajang to provide assistance directly to residents affected by the eruption of Mount Semeru
14/12/2021 03:16;"b'RT @elangnusantar4: ""Semoga bantuan ini dapat meringankan beban masyarakat dan menjadi penyemangat ke depan,"" Amin\nPastilah berguna dan san\xe2\x80\xa6'";17;0;semoga bantuan ini dapat meringankan ean masyarakat dan menjadi penyemangat ke depan amin npastilah erguna dan san   ;I hope this help can relieve the community and be an encouragement for the future, amen, it will be useful and san xe2 x80 xa6
14/12/2021 03:15;b'RT @rmoljateng: Peduli Korban Erupsi Gunung #Semeru, Hendi Berangkatkan Tiga Truk Bantuan #klikRMOL @hendrarprihadi \nhttps://t.co/WvQy4VbP3Z';1;0;peduli korban erupsi gunung hendi berangkatkan tiga truk bantuan dan;Hendi Mount Eruption Newspapers dispatched three aid trucks and
14/12/2021 03:11;b'Polri menyalurkan bantuan kepada korban bencana gunung erupsi\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/QjjG16MZm0';0;0;polri menyalurkan bantuan kepada korban bencana gunung erupsi dan evakuasi demi kemanusiaan;The Indonesian National Police distributes donations to the newspaper about the eruption and evacuation plan for the sake of humanity
14/12/2021 03:10;b'Pengiriman bantuan ke lokasi bencana erupsi Semeru tersebut dilepas langsung oleh Kapolda Jateng Irjen. Pol. Drs. Ahmad Luthfi, S.H., https://t.co/dQCxNnBJKp., M.K., di Mapolda Jateng, Senin (13/12/21). #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/TphSHXyBwM';0;0;pengiriman bantuan ke lokasi bencana erupsi semeru terseut dilepas langsung oleh kapolda jateng irjen pol drs ahmad luthfi s h;Antuan delivery to the Semeru Eruption Encana location was released directly by the Head of Central Java Police Inspector General Pol Drs Ahmad Luthfi sh
14/12/2021 03:09;b'Kepolisian Daerah Jawa Tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi Gunung Semeru di Lumajang, Jawa Timur. #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/IUbNzeIjMj';0;0;kepolisian daerah jawa tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi gunung semeru di lumajang jawa timur evakuasi demi kemanusiaan dan;The Central Java Regional Police sent personnel and social assistance to newspapers affected by the eruption of Mount Semeru in Lumajang, East Java, evacuated for the sake of humanity and
14/12/2021 03:06;b'Aksi kepedulian Nelayan dan Paguyuban Cold Storage Prigi Trenggalek menyalurkan bantuan untuk korban terdampak Erupsi Gunung Semeru berupa ikan dan kebutuhan pokok lainnya.\nMari kita doakan agar korban terdampak diberikan kekuatan serta ketabahan dan bencana ini segera berakhir. https://t.co/drH9a0XUfD';0;12;aksi kepedulian nelayan dan paguyuan cold storage prigi trenggalek menyalurkan bantuan untuk korban terdampak erupsi gunung semeru berupa ikan dan keutuhan pokok lainnya nmari kita doakan agar korban terdampak dierikan kekbuatan serta ketaahan dan bencana ini segera erakhir;The action of fishermen concern and the Prigi Trenggalek cold storage association distributed donations for newspapers affected by the eruption of Mount Semeru in the form of fish and other essentials. Let's pray that the affected newspapers will be given strength and resilience and this plan will end soon
14/12/2021 03:05;b'Lisda bersama dengan Komisi VIII DPR RI  mengunjungi korban erupsi Semeru, membawa bantuan dari BNPB, Baznas, dan Kementerian Agama.\n\nLisda Hendrajoni  mengapresiasi kesigapan pemerintah daerah dan pusat dalam mengatasi segala dampak dari erupsi ini. https://t.co/ssPnf2TWMB';1;3;lisda ersama dengan komisi viii dpr ri mengunjungi korban erupsi semeru memawa bantuan dari bnpb baznas dan kementerian agama dan nlisda hendrajoni mengapresiasi kesigapan pemerintah daerah dan pusat dalam mengatasi segala dampak dari erupsi ini;Lisda together with Commission VIII DPR RI visited the Semeru eruption newspaper bringing assistance from BNPB Baznas and the Ministry of Religion and Nlisda Hendrajoni appreciating the readiness of the regional and central governments in overcoming all the impacts of this eruption.
14/12/2021 03:05;b'Seluruh pihak terus berupaya memastikan  bantuan untuk korban erupsi Gunung Semeru tercukupi seperti yang dilakukan anggota DPR RI Fraksi NasDem Lisda Rawdha Hendrajoni.\n\n#FRAKSINASDEM #NasDemPeduli https://t.co/xM5laL8HJS';1;5;seluruh pihak terus berupaya memastikan bantuan untuk korban erupsi gunung semeru tercukupi seperti yang dilakukan anggota dpr ri fraksi nasdem lisda rawdha hendrajoni dan dan;All parties continue to strive to ensure that funding for the Mount Semeru eruption newspaper is adequate, as did members of the DPR RI, the Nasdem faction, Lisda Rawdha Hendrajoni and
14/12/2021 03:05;b'Dipimpin oleh Kalemdiklat Polri, Komjen Pol. Prof. Dr. H. Rycko Amelza Dahniel, bantuan paket sembako hingga program trauma healing ini merupakan bentuk kepedulian Polri terhadap masyarakat.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/p2wSNBgk9q';0;0;dipimpin oleh kalemdiklat polri komjen pol prof dari h rycko amelza dahniel bantuan paket semako hingga program trauma healing ini mberupakan entuk kepedulian polri terhadap masyarakat dan evakuasi demi kemanusiaan dan;Led by the National Police Kalemdiklat Komjen Pol Prof. Hrycko Amelza Dahniel Antuan, the Sekoko package to the trauma healing program, this is a form of the Police's concern for the community and evacuation for the sake of humanity and
14/12/2021 03:04;b'Kalemdiklat Polri memberikan bantuan korban erupsi Gunung Semeru di Lumajang. Bantuan berupa uang tunai dan sembako tsb, diberikan sebagai bentuk kepedulian Polri kepada masyarakat yg tengah dilanda bencana alam. \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/ByeKWhQOgY';105;148;kalemdiklat polri memberikan bantuan korban erupsi gunung semeru di lumajang bantuan berupa uang tunai dan semako penulis dierikan seagai entuk kepedulian polri kepada masyarakat yang tengah dilanda bencana alam dan evakuasi demi kemanusiaan;The National Police's Kalemdiklat describes the assistance of the Mount Semeru eruption newspaper in Lumajang, assistance in the form of cash and writer's orders was given as a form of the Police's concern for the people who are being hit by natural disasters and evacuations for the sake of humanity
14/12/2021 03:03;b'Polri terus memberikan bantuan untuk memenuhi kebutuhan masyarakat terdampak bencana alam erupsi Gunung Semeru yg berada di posko pengungsian di Kabupaten Lumajang.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/fjO8wniWy2';108;247;polri terus memberikan bantuan untuk memenuhi keutuhan masyarakat terdampak bencana alam erupsi gunung semeru yang erada di posko pengungsian di kabupaten lumajang dan evakuasi demi kemanusiaan;The National Police continues to provide assistance to meet the integrity of the community affected by the natural disaster of the Mount Semeru eruption who is at the refugee post in Lumajang Regency and evacuates for the sake of humanity.
14/12/2021 03:02;b'Pelaksanaan baksos oleh polwan dengan memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru. \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/506JTjf02p';0;0;pelaksanaan aksos oleh polisi wanita dengan memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru dan evakuasi demi kemanusiaan;implementation of access by female police officers by providing assistance to communities affected by the eruption of Mount Semeru and evacuating for the sake of humanity
14/12/2021 03:02;b'Kirim Bantuan Kemanusiaan dari ASN, Bupati Serang Temui Korban Erupsi\xc2\xa0Semeru https://t.co/OyFO9fU2rx';0;0;kirim bantuan kemanusiaan dari asn bupati serang temui korban erupsi  semeru;send humanitarian aid from asn regent attack meet erupted newspaper xc2 xa0semeru
14/12/2021 03:02;b'Sambil menyerahkan bantuan, sambung Dedi, para polwan juga menanyakan kondisi satu persatu penerima bantuan\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/3GLHMFsL5V';0;0;samil menyerahkan bantuan samung dedi para polisi wanita juga menanyakan kondisi satu persatu penerima bantuan dan evakuasi demi kemanusiaan dan;Samil handed over antuan Samung Dedi, the female police officers also asked the condition of the recipients one by one and evacuated for the sake of humanity and
14/12/2021 03:01;b'Salut banget Polwan melaksanakan baksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/vCw009NP7O';0;0;salut anget polisi wanita melaksanakan aksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru dan evakuasi demi kemanusiaan dan;salute the female police officers carrying out social services by providing assistance to communities affected by the eruption of Mount Semeru and evacuating for the sake of humanity and
14/12/2021 03:01;b'Polwan melaksanakan baksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru. \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/HqeGr3AP8K';0;0;polisi wanita melaksanakan aksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru dan evakuasi demi kemanusiaan dan;female police officers carry out access to social services by providing assistance to communities affected by the eruption of Mount Semeru and evacuating for the sake of humanity and
14/12/2021 03:01;b'Polri mengerahkan 75 polwan ke Lumajang, Jawa Timur (Timur) untuk memberi trauma healing pada korban bencana erupsi Gunung Semeru. Para polwan juga menyalurkan bantuan sosial ke sejumlah titik pengungsian.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/v5atZdbZ1H';0;0;polri mengerahkan 75 polisi wanita ke lumajang jawa timur timur untuk memeri trauma healing pada korban bencana erupsi gunung semeru para polisi wanita juga menyalurkan bantuan sosial ke sejumlah titik pengungsian dan evakuasi demi kemanusiaan dan;The National Police deployed 75 female police officers to Lumajang, East Java, to provide trauma healing in the Mount Semeru eruption Encana newspaper. The female police officers also distributed social assistance to a number of evacuation and evacuation points for the sake of humanity and
14/12/2021 03:01;b'Personel Polri terus menggelar patroli, menyusuri wilayah terdampak erupsi Gunung Semeru.  Dengan menggunakan bantuan alat berat dan Tim Gabungan K9 dari Ditpolsatwa\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/myHY5AxQO2';0;1;personel polri terus menggelar patroli menyusuri wilayah terdampak erupsi gunung semeru dengan menggunakan bantuan alat erat dan tim gaungan k9 dari ditpolsatwa dan evakuasi demi kemanusiaan;National Police personnel continue to patrol the area affected by the eruption of Mount Semeru using tight equipment and the K9 echo team from the Ditpolsatwa and evacuate for the sake of humanity.
14/12/2021 03:00;b'Pencarian korban ini dilakukan oleh personel Polri dengan bantuan alat berat di wilayah Tambang Pasir, Kabupaten Lumajang, Jawa Timur.  \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n\nhttps://t.co/wgQkj7BMsa https://t.co/r5gLOVlTDy';0;0;pencarian korban ini dilakukan oleh personel polri dengan bantuan alat erat di wilayah tamang pasir kabupaten lumajang jawa timur dan evakuasi demi kemanusiaan dan dan;The search for this newspaper was carried out by National Police personnel with the help of close equipment in the Tamang Pasir area, Lumajang Regency, East Java and evacuation for the sake of humanity and
14/12/2021 03:00;b'terimakasih kepada Kalemdiklat Polri\xc2\xa0Komjen bersama Wakalemdiklat Polri yang telah memberikan bantuan kepada korban erupsi Gunung Semeru di Lumajang, #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/B0v4Hym8DN';0;0;terimakasih kepada kalemdiklat polri  komjen ersama wakalemdiklat polri yang telah memberikan bantuan kepada korban erupsi gunung semeru di lumajang evakuasi demi kemanusiaan;Thank you to the National Police Kalemdiklat xc2 xa0komjen ersama Wakalemdiklat Polri who have provided assistance to the Mount Semeru eruption newspaper in Lumajang, evacuated for the sake of humanity
14/12/2021 03:00;b'Momen tersebut diambil ketika Kalemdiklat Polri sedang memberikan bantuan kepada korban erupsi Gunung Semeru. #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/zFPWeLkMWN';0;0;momen terseut diamil ketika kalemdiklat polri sedang memberikan bantuan kepada korban erupsi gunung semeru evakuasi demi kemanusiaan;The moment was captured when the National Police Kalemdiklat was giving antuanan to the Mount Semeru eruption newspaper evacuating for the sake of humanity
14/12/2021 03:00;b'Kalemdiklat Polri Salurkan Bantuan Untuk Korban Erupsi Semeru \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/o10npoN2aS';0;0;kalemdiklat polri salurkan bantuan untuk korban erupsi semeru dan evakuasi demi kemanusiaan;National Police Kalemdiklat disburses aid for the Semeru eruption newspaper and evacuates for the sake of humanity
14/12/2021 03:00;b'memberikan bantuan kepada korban erupsi Gunung Semeru di Lumajang, Jawa Timur, Sabtu (11/12). \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/ctS1gvYPW6';0;0;memberikan bantuan kepada korban erupsi gunung semeru di lumajang jawa timur satu 11 12 dan evakuasi demi kemanusiaan;Described antuan antuan to the Mount Semeru eruption newspaper in Lumajang, East Java one 11 12 and the evacuation for the sake of humanity
14/12/2021 03:00;b'Para polwan juga menyalurkan bantuan sosial ke sejumlah titik pengungsian. Dan para polwan juga menanyakan kondisi satu persatu penerima bantuan. \n\nhttps://t.co/Cs2gX1HB1w \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;para polisi wanita juga menyalurkan bantuan sosial ke sejumlah titik pengungsian dan para polisi wanita juga menanyakan kondisi satu persatu penerima bantuan dan dan;The female police officers also distributed social donations to a number of evacuation points and the female police officers also asked about the condition of the recipients one by one
14/12/2021 03:00;b'Paska Semeru erupsi, pencarian korban dilakukan oleh personel Polri di wilayah Tambang Pasir, Kabupaten Lumajang, Jawa Timur.  Dengan menggunakan bantuan alat berat dan Tim Gabungan K9 dari Ditpolsatwa.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/dnFHJv771G';0;0;paska semeru erupsi pencarian korban dilakukan oleh personel polri di wilayah tamang pasir kabupaten lumajang jawa timur dengan menggunakan bantuan alat erat dan tim gaungan k9 dari ditpolsatwa dan evakuasi demi kemanusiaan;After the Semeru eruption, the search for newspapers was carried out by National Police personnel in the Tamang Pasir area, Lumajang District, East Java, using the help of tight equipment and the K9 Echo Team from the Ditpolsatwa and Evacuation for the sake of humanity.
14/12/2021 03:00;b'Kepolisian Daerah Jawa Tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi Gunung Semeru di Lumajang, Jawa Timur. Pengiriman bantuan tersebut dibalut dalam kegiatan Satgas Aman Nusa II\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/zgE2KLm8ds';0;0;kepolisian daerah jawa tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi gunung semeru di lumajang jawa timur pengiriman bantuan terseut dialut dalam kegiatan satgas aman nusa ii dan evakuasi demi kemanusiaan;The Central Java Regional Police sent personnel and social assistance to newspapers affected by the eruption of Mount Semeru in Lumajang, East Java.
14/12/2021 03:00;b'Polri mengerahkan 75 polwan ke Lumajang, untuk memberi trauma healing pada korban bencana erupsi Gunung Semeru. Para polwan juga menyalurkan bantuan sosial ke sejumlah titik pengungsian. Good job deh #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/DPj4FiALim';0;0;polri mengerahkan 75 polisi wanita ke lumajang untuk memeri trauma healing pada korban bencana erupsi gunung semeru para polisi wanita juga menyalurkan bantuan sosial ke sejumlah titik pengungsian bagus jo deh evakuasi demi kemanusiaan dan;The National Police deployed 75 female police officers to Lumajang to provide trauma healing in the Mount Semeru eruption Encana newspaper. The female police officers also distributed social assistance to a number of good refugee points. Please evacuate for humanity and
14/12/2021 03:00;b'Polri mengerahkan 75 polwan ke Lumajang, Jatim untuk memberi trauma healing pada korban bencana erupsi Gunung Semeru. Para polwan juga menyalurkan bantuan sosial ke sejumlah titik pengungsian.\n\nhttps://t.co/7LeymOiNUx\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;polri mengerahkan 75 polisi wanita ke lumajang jatim untuk memeri trauma healing pada korban bencana erupsi gunung semeru para polisi wanita juga menyalurkan bantuan sosial ke sejumlah titik pengungsian dan dan;The Indonesian National Police deployed 75 female police officers to Lumajang, East Java to provide trauma healing in the Mount Semeru Eruption Encana newspaper. The female police officers also distributed social assistance to a number of evacuation points and
14/12/2021 03:00;b'Kepolisian Daerah Jawa Tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi Gunung Semeru di Lumajang, Jawa Timur.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/PH5R4nkgBo';0;0;kepolisian daerah jawa tengah mengirim personel dan bantuan sosial kepada korban terdampak erupsi gunung semeru di lumajang jawa timur dan evakuasi demi kemanusiaan dan;The Central Java Regional Police sent personnel and social assistance to newspapers affected by the eruption of Mount Semeru in Lumajang, East Java and evacuated for the sake of humanity and
14/12/2021 03:00;"b'Bantuan ini, untuk mempertebal personel yang sudah ada di sana, selain itu juga untuk meringankan para korban bencana erupsi gunung Semeru,"" tutur Kapolda Jateng.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/jk26vQJ2sP'";0;0;bantuan ini untuk memperteal personel yang sudah ada di sana selain itu juga untuk meringankan para korban bencana erupsi gunung semeru tutur kapolda jateng dan evakuasi demi kemanusiaan;This assistance is to strengthen the personnel who are already there as well as to relieve the newspapers of the Mount Semeru eruption plan, said the Head of Central Java Police and evacuate for the sake of humanity.
14/12/2021 03:00;b'Porli kerahkan personil dan siagakan ambulans untuk bantuan para korban erupsi gunung Semeru di Lumajang Jawa Timur. #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/jWSDpqFFAj';0;0;porli kerahkan personil dan siagakan amulans untuk bantuan para korban erupsi gunung semeru di lumajang jawa timur evakuasi demi kemanusiaan;Police deploy personnel and prepare ambulances for the help of Mount Semeru eruption newspapers in Lumajang, East Java, evacuate for the sake of humanity
14/12/2021 03:00;b'Bantuannya ada pakaian dalam, pampers, biskuit, kasur gulung, tikar, selimut, susu bay, kebutuhan pribadi wanita, vitamin, minyak telon, minyak kayu putih.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/xm9FjnpXn5';0;0;bantuannya ada pakaian dalam pampers iskuit kasur gulung tikar selimut susu sayang keutuhan priadi wanita vitamin minyak telon minyak kayu putih dan evakuasi demi kemanusiaan dan;the help there are clothes in pampers iscuits, mattresses, rolls, blankets, milk, love, wholeness, men, women, vitamins, telon oil, eucalyptus oil, and evacuation for the sake of humanity and
14/12/2021 03:00;b'Pencarian korban dilakukan oleh personel Polri \nmenggunakan bantuan alat berat dan Tim Gabungan K9 dari Ditpolsatwa.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/Bx4Jo9zSYz';0;0;pencarian korban dilakukan oleh personel polri nmenggunakan bantuan alat erat dan tim gaungan k9 dari ditpolsatwa dan evakuasi demi kemanusiaan dan;Newspaper searches are carried out by Indonesian National Police personnel using the help of close tools and the K9 Echo Team from the Ditpolsatwa and Evacuation for the sake of humanity and
14/12/2021 03:00;"b'Polwan melaksanakan baksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru. Juga ada puluhan, sekitar 75 orang yang tergabung di tim trauma healing,"" kata Kadiv Humas Polri, Irjen Dedi Prasetyo\nhttps://t.co/jjuYQzU4uA.'";0;0;polisi wanita melaksanakan aksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru juga ada puluhan sekitar 75 orang yang tergaung di tim trauma healing kata kepala divisi hubungan masyarakat polri irjen dedi prasetyo dan;female police officers carry out access to social services by providing assistance to communities affected by the eruption of Mount Semeru. There are also dozens of around 75 people who are involved in the trauma healing team, said the head of the public relations division of the Indonesian National Police, Inspector General Dedi Prasetyo and
14/12/2021 03:00;b'Memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru merupakan bentuk kepedulian Polri terhadap masyarakat.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/4mNRPbkZ3D';0;0;memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru mberupakan entuk kepedulian polri terhadap masyarakat dan evakuasi demi kemanusiaan;giving assistance to communities affected by the eruption of Mount Semeru is a form of the police's concern for the community and evacuation for humanity
14/12/2021 03:00;b'Bantuan berupa uang tunai dan sembako diberikan Kalemdiklat Polri sebagai bentuk kepedulian Polri kepada masyarakat yang tengah dilanda bencana alam.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/BHjS9W5OR2';0;0;bantuan berupa uang tunai dan semako dierikan kalemdiklat polri seagai entuk kepedulian polri kepada masyarakat yang tengah dilanda bencana alam dan evakuasi demi kemanusiaan dan;assistance in the form of cash and groceries was given by the National Police Kalemdiklat as a form of the police's concern for the people who were being hit by natural disasters and evacuation for the sake of humanity and
14/12/2021 03:00;b'Nah saat menghibur seorang anak yang menjadi korban erupsi Gunung Semeru di Kabupaten Lumajang, Jawa Timur. Momen tersebut diambil ketika Kalemdiklat Polri sedang memberikan bantuan kepada korban erupsi Gunung Semeru.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/XJICPR3rQV';0;0;nah saat menghiur seorang anak yang menjadi korban erupsi gunung semeru di kabupaten lumajang jawa timur momen terseut diamil ketika kalemdiklat polri sedang memberikan bantuan kepada korban erupsi gunung semeru dan evakuasi demi kemanusiaan;Well, when entertaining a child who became a newspaper for the eruption of Mount Semeru in Lumajang District, East Java, the moment was caught when the National Police Kalemdiklat was giving antuan to the Mount Semeru eruption newspaper and evacuating for humanity
14/12/2021 03:00;b'Pada momen tersebut diambil ketika Kalemdiklat Polri sedang memberikan bantuan kepada korban erupsi Gunung Semeru.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/I3kWuvuB2r';0;0;pada momen terseut diamil ketika kalemdiklat polri sedang memberikan bantuan kepada korban erupsi gunung semeru dan evakuasi demi kemanusiaan dan;At that moment, he was taken when the National Police Kalemdiklat was giving assistance to the Mount Semeru eruption newspaper and the evacuation for the sake of humanity and
14/12/2021 03:00;b'Polwan memberikan bantuan untuk menghilangkan trauma para korban erupsi Semeru\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/HFgA2yT2S8';0;0;polisi wanita memberikan bantuan untuk menghilangkan trauma para korban erupsi semeru dan evakuasi demi kemanusiaan dan;Policewomen provide assistance to relieve the trauma of the Semeru eruption newspapers and evacuate for the sake of humanity and
14/12/2021 03:00;"b'Tak hanya membantu memberikan bantuan logistik &amp; tenaga, Kapolri memastikan menjamin keselamatan, kesehatan warga dan juga terlibat dalam upaya Trauma Healing anak\xc2\xb2 serta berbincang dg warga yg trdampak \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/qKzdbXSjDQ'";0;0;tidak hanya membantu memberikan bantuan logistik amp tenaga kapolri memastikan menjamin keselamatan kesehatan warga dan juga terliat dalam upaya trauma healing anak   serta erincang dengan warga yang trdampak dan evakuasi demi kemanusiaan dan;not only assisting in providing logistical assistance and the National Police Chief to ensure the safety of the residents' health and also being involved in trauma healing efforts for children xc2 x2 as well as planning with affected residents and evacuating for the sake of humanity and
14/12/2021 03:00;b'Memberikan bantuan kepada masyarakat terdampak bencana alam erupsi Gunung Semeru di Kec. Candipuro, Lumajang, Jawa Timur, Sabtu (11/12).\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/ELHFZPBbvp';0;0;memberikan bantuan kepada masyarakat terdampak bencana alam erupsi gunung semeru di kecamatan candipuro lumajang jawa timur satu 11 12 dan evakuasi demi kemanusiaan;provide assistance to communities affected by the natural disaster of the eruption of Mount Semeru in Candipuro Lumajang sub-district, East Java one 11 12 and evacuation for humanity
14/12/2021 03:00;b'Luar biasa euy! Polwan melaksanakan baksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi Gunung Semeru #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/w0RBCJH13U';0;0;luar iasa euy polisi wanita melaksanakan aksos dengan memberikan bantuan kepada masyarakat yang terdampak erupsi gunung semeru evakuasi demi kemanusiaan dan;extraordinary euy female police carry out access by providing assistance to communities affected by the eruption of Mount Semeru evacuating for the sake of humanity and
14/12/2021 03:00;b'Hamdalah semakin banyak bantuan yg datang pasca gunung semeru erupsi, dan Polri pun ikut membantu dengan mengerahkan 1117 personil nya \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/pvWHw686lO';0;0;hamdalah semakin anyak bantuan yang datang pasca gunung semeru erupsi dan polri pun ikut membantu dengan mengerahkan 1117 personil nya    d    x dan evakuasi demi kemanusiaan;Thank God more and more soldiers came after Mount Semeru erupted and the National Police also assisted by mobilizing 1117 personnel xf0 x9f x91 x8d xf0 x9f x8f x and evacuating for humanity
