created_at;tweet;favorites_count;retweet_count;tweet_text_clean;tweet_text_clean_eng
14/12/2021 12:50;b'RT @1trenggalek: Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n#PeduliTerdampakBencana\nEvakuasi Demi Kema\xe2\x80\xa6';0;94;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan evakuasi demi kema   ;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and evacuation for the sake of packaging xe2 x80 xa6
14/12/2021 12:26;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/2DbP7BKh42';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru dan dan evakuasi demi kemanusiaan;The team of the National Police and the Indonesian National Armed Forces and volunteers carry out insulation in the affected locations, it is safe for heat and material to fall from Mount Semeru's eruption and evacuation for the sake of humanity.
14/12/2021 12:24;b'Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru \n\nJajaran Kepolisian Negara Republik Indonesia (Polri) terus menyusuri daerah sekitaran lokasi terdampak erupsi Gunung Semeru, Kabupaten Lumajang, Jawa Timur.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/JctpR18imF';0;0;polri terus lakukan penyisiran pasca erupsi semeru dan njajaran kepolisian negara repulik indonesia polri terus menyusuri daerah sekitaran lokasi terdampak erupsi gunung semeru kabupaten lumajang jawa timur dan dan evakuasi demi kemanusiaan;The National Police continue to conduct sweeps after the Semeru eruption and the ranks of the Indonesian National Police Police continue to explore the area around the area affected by the eruption of Mount Semeru, Lumajang District, East Java, and evacuate for the sake of humanity.
14/12/2021 12:04;b'Dua hari menjelang dinyatakan penghentian masa tanggap darurat/ evakuasi erupsi Gunung Semeru, tiga POSKO (Pos Kolaborasi) di Kecamatan Pronojiwo, Candipuro dan Tukum tetap melanjutkan kegiatannya. https://t.co/Qn29U8pofn';0;1;dua hari menjelang dinyatakan penghentian masa tanggap darurat evakuasi erupsi gunung semeru tiga posko pos kolaorasi di kecamatan pronojiwo candipuro dan tukum tetap melanjutkan kegiatannya;Two days before the announcement of the termination of the emergency response period for the evacuation of the eruption of Mount Semeru, the three collaboration posts in Pronojiwo, Candipuro and Tukum sub-districts will continue their activities.
14/12/2021 11:39;b'Kepedulian personel Polri saat membagikan makanan ringan untuk anak-anak terdampak erupsi Gunung Semeru yang berada di posko pengungsian di Lumajang, Jawa Timur.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/RHt6nXkMOu';0;0;kepedulian personel polri saat memagikan makanan ringan untuk anak anak terdampak erupsi gunung semeru yang erada di posko pengungsian di lumajang jawa timur dan dan evakuasi demi kemanusiaan;the concern of the police personnel when distributing snacks for children affected by the eruption of Mount Semeru who were at the refugee post in Lumajang, East Java and evacuated for the sake of humanity
14/12/2021 11:26;"b'Dua hari menjelang dinyatakan penghentian masa tanggap darurat/ evakuasi erupsi Gunung Semeru, Posko Gelora di Pronojiwo melanjutkan kegiatannya. Bersama elemen kebencanaan yg lain, relawan membersihkan rumah ibadah &amp; fasilitas umum di Desa Supiturang, Selasa (14/12). https://t.co/joXxYteS0N'";22;7;dua hari menjelang dinyatakan penghentian masa tanggap darurat evakuasi erupsi gunung semeru posko gelora di pronojiwo melanjutkan kegiatannya bersama elemen kebencanaan yang lain relawan memersihkan rumah iadah amp fasilitas umum di desa supiturang selasa 14 12;Two days before the emergency response period was declared, the evacuation of the eruption of Mount Semeru, the Gelora Command Post in Pronojiwo, continued its activities with other planning elements, volunteers cleaned houses and public facilities in Supiturang Village Tuesday 14 12
14/12/2021 10:52;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar, Kecmatan Candipuro, Kabupaten Lumajang.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/4FhfEJXgDh';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar kecmatan candipuro kabupaten lumajang dan dan evakuasi demi kemanusiaan;The team of the National Police, the TNI and volunteers carried out insulation at the affected locations, which was safe from the heat and avalanches of Mount Semeru's eruption material.
14/12/2021 10:05;b'Jajaran Kepolisian Negara Republik Indonesia (POLRI) Terus menyusuri daerah sekitaran lokasi terdampak erupsi Gunung Semeru Kab. Lumajang Jawa Timur.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/iSRQ3fDlED';1;0;jajaran kepolisian negara repulik indonesia polri terus menyusuri daerah sekitaran lokasi terdampak erupsi gunung semeru kakak lumajang jawa timur dan evakuasi demi kemanusiaan;The ranks of the Indonesian National Police, the National Police continue to explore the area around the location affected by the eruption of Mount Semeru, Lumajang Brother, East Java, and evacuate for the sake of humanity.
14/12/2021 09:32;b'@humaskedirires Yes \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\n\nPOLRI #Pasca Erupsi Semeru Lakukan Penyisiran di Tambang Pasir \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;yes    a    a    a    a    a   7 e   7 9    xef                   dan npolri erupsi semeru lakukan penyisiran di tamang pasir dan dan evakuasi demi kemanusiaan;yes xf0 x9f x92 xaa xf0 x9f x92 xaa xf0 x9f x92 xaa xf0 x9f x92 xaa xf0 x9f x92 xaa xf0 x9f x87 xae xf0 x9f x87 xa9 xe2 x9d xa4 xef x8 x8f xf8 x99f x9 xf xf x999 x8f and npolri semeru erupt to conduct sweeps in the sand dunes and evacuate for the sake of humanity
14/12/2021 09:23;b'Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n\n@DivHumas_Polri\n@HumasPoldaJatim\n@polisi_jatim\n@humas_restuban\n@PolsekSenori https://t.co/ezJIbtwxLx';1;0;polri terus lakukan penyisiran pasca erupsi semeru dan dan evakuasi demi kemanusiaan dan dan dan dan dan dan;the police continue to conduct sweeps after the eruption of Semeru and and evacuate for the sake of humanity and and and and and
14/12/2021 09:16;b'Kalemdiklat Polri Salurkan Bantuan Untuk Korban Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi KemanusiaanSa Aaa https://t.co/6a27PxFp2Q';1;0;kalemdiklat polri salurkan bantuan untuk korban erupsi semeru dan dan evakuasi demi kemanusiaansa aaa;National Police Kalemdiklat Distributes aid for Semeru eruption newspaper and and evacuation for humanity aaa
14/12/2021 09:08;b'Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru. \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n@divisihumaspolri\n@humas_poldalampung\n@humaspolrespesawaran https://t.co/IszaX9u3FS';0;0;polri terus lakukan penyisiran pasca erupsi semeru dan dan evakuasi demi kemanusiaan dan dan dan;The National Police continues to conduct sweeps after the eruption of Semeru and and evacuates for the sake of humanity and and and
14/12/2021 08:58;b'RT @ResorSampang: Kalemdiklat Polri Salurkan Bantuan Untuk Korban Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https:/\xe2\x80\xa6';0;1;kalemdiklat polri salurkan bantuan untuk korban erupsi semeru dan dan evakuasi demi kemanusiaan https   ;National Police Kalemdiklat distributes aid for Semeru eruption newspaper and and evacuation for humanity https xe2 x80 xa6
14/12/2021 08:56;b'Kapolri menginstruksikan seluruh jajaran memberi perhatian khusus kepada masyarakat Lansia, serta ibu hamil, dan anak-anak yang menjadi korban erupsi Gunung Semeru.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/WjrbkXUgol';0;0;kapolri menginstruksikan seluruh jajaran memeri perhatian khusus kepada masyarakat lanjut usia serta iu hamil dan anak anak yang menjadi korban erupsi gunung semeru dan dan evakuasi demi kemanusiaan;The National Police Chief instructed all levels to pay special attention to the elderly and pregnant women and children who became the newspaper for the eruption of Mount Semeru and evacuation for the sake of humanity.
14/12/2021 08:56;b'Personel Polri terus menggelar patroli, menyusuri wilayah terdampak erupsi Gunung Semeru. Pencarian korban ini dilakukan oleh personel Polri di wilayah Tambang Pasir, Kabupaten Lumajang, Jawa Timur.  \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/RstqIgUZeo';1;0;personel polri terus menggelar patroli menyusuri wilayah terdampak erupsi gunung semeru pencarian korban ini dilakukan oleh personel polri di wilayah tamang pasir kabupaten lumajang jawa timur dan dan evakuasi demi kemanusiaan;Police personnel continue to patrol the area affected by the eruption of Mount Semeru. The search for this newspaper was carried out by National Police personnel in the Tamang Pasir area, Lumajang Regency, East Java, and evacuated for the sake of humanity.
14/12/2021 08:50;b'RT @HKajuara: Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kabupaten Lumaj\xe2\x80\xa6';0;1;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kabupaten lumaj   ;National Police personnel along with the Echo Search and Rescue team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, Lumaj district xe2 x80 xa6
14/12/2021 08:24;b'@humaskedirires @tonaytoni Salah satu bentuk kepedulian Polri hadir pasca erupsi gunung Semeru diharapkan dapat meringankan beban masarakat dan situasi semeru segera pulih kembali.       #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;salah satu entuk kepedulian polri hadir pasca erupsi gunung semeru diharapkan dapat meringankan ean masarakat dan situasi semeru segera pulih kembali evakuasi demi kemanusiaan;One of the forms of concern for the National Police is that after the eruption of Mount Semeru, it is hoped that it will relieve the people of Semeru and the situation in Semeru will soon recover and evacuate for the sake of humanity.
14/12/2021 08:17;b'Semoga aja para korban erupsi gunung semeru dievakuasi dgn lancar ya guys dan mereka yg blm ditemukan segera ditemukan';0;0;semoga saja para korban erupsi gunung semeru dievakuasi dengan lancar iya teman-teman dan mereka yang lm ditemukan segera ditemukan;I hope the Mount Semeru eruption newspapers are evacuated smoothly. Yes, friends and those who have not been found will be found soon.
14/12/2021 08:17;b'@humaskedirires @tonaytoni Bravo Polri.... Pengerahan personil Polri Polda Jatim pasca erupsi gunung Semeru smoga dapat membantu meringankan beban masarakat.   #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;bravo polri pengerahan personil polri polda jatim pasca erupsi gunung semeru smoga dapat membantu meringankan ean masarakat evakuasi demi kemanusiaan;Bravo POLRI the deployment of POLRI personnel from the East Java Regional Police after the eruption of Mount Semeru, hopefully it can help ease the evacuation of the community for the sake of humanity
14/12/2021 08:17;b'RT @MCAOps: Tak hanya mengirimkan bantuan logistik dan melakukan evakuasi, Front Persaudaraan Islam (FPI) juga menerjunkan tim medis yang t\xe2\x80\xa6';0;251;tidak hanya mengirimkan bantuan logistik dan melakukan evakuasi front persaudaraan islam fpi juga menerjunkan tim medis yang t   ;not only sending logistical assistance and evacuating the Islamic Brotherhood Front, FPI also deployed a medical team that was t xe2 x80 xa6
14/12/2021 08:05;b'@humaskedirires @Even1508 Bravo Polri... Polri hadir bahu membahu bersama SAR melaksanakan evakuasi korban pasca erupsi gunung Semeru.   #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;bravo polri polri hadir ahu memahu ersama sar melaksanakan evakuasi korban pasca erupsi gunung semeru evakuasi demi kemanusiaan;bravo polri polri are present and willing ersama sar to carry out the evacuation of newspapers after the eruption of mount semeru evacuating for the sake of humanity
14/12/2021 08:05;b'Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';1;0;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru dan dan evakuasi demi kemanusiaan;National Police personnel along with the SAR team evacuate the bodies of the Mount Semeru eruption newspaper and evacuate for the sake of humanity
14/12/2021 08:04;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar, Kecmatan Candipuro, Kabupaten Lumajang, Jaw\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/zed3MXTsIj';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar kecmatan candipuro kabupaten lumajang jaw dan dan evakuasi demi kemanusiaan;The National Police and the Indonesian National Armed Forces team and volunteers carried out insulation at the affected locations, which was safe from the heat and avalanche of Mount Semeru eruption material.
14/12/2021 07:56;b'@humaskedirires @BANGSAygSUJUD Bravo Polri .... Dengan semangat dan icklas membantu evakuasi dan melakukan penyisiran pencarian korban erupsi gunung Semeru.     #PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;bravo polri dengan semangat dan icklas membantu evakuasi dan melakukan penyisiran pencarian korban erupsi gunung semeru evakuasi demi kemanusiaan;bravo polri with enthusiasm and icklas assist the evacuation and conduct a search for the newspaper eruption of Mount Semeru evacuating for the sake of humanity
14/12/2021 07:37;b'Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/QhrxM3Rmbx';1;0;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan dan evakuasi demi kemanusiaan;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and evacuation for the sake of humanity
14/12/2021 07:34;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru.Penyekatan dilakukan demi kelancaran proses evakuasi. \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/5Dm6j2iLNk';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan demi kelancaran proses evakuasi dan dan evakuasi demi kemanusiaan;The National Police and the Indonesian National Armed Forces team and volunteers carry out insulation at the affected locations, which are safe from the heat and avalanche of Mount Semeru eruption material.
14/12/2021 07:24;b'Kepedulian personel Polri saat membagikan makanan ringan untuk anak-anak terdampak erupsi Gunung Semeru yang berada di posko pengungsian di Lumajang, Jawa Timur.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/EieOdSlzHM';0;0;kepedulian personel polri saat memagikan makanan ringan untuk anak anak terdampak erupsi gunung semeru yang erada di posko pengungsian di lumajang jawa timur dan evakuasi demi kemanusiaan;the concern of the police personnel when distributing snacks for children affected by the eruption of Mount Semeru who were at the refugee post in Lumajang, East Java and evacuating for humanity
14/12/2021 07:19;b'Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kabupaten Lumajang, Jawa Timur.\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/w4Sz6OA1a7';0;0;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kabupaten lumajang jawa timur dan evakuasi demi kemanusiaan;National Police personnel along with the SAR team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, Lumajang district, East Java and evacuate for the sake of humanity
14/12/2021 07:17;b'Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/UE6L9RkxBq';0;0;polri terus lakukan penyisiran pasca erupsi semeru dan evakuasi demi kemanusiaan;The National Police continue to conduct sweeps after the Semeru eruption and evacuate for the sake of humanity
14/12/2021 06:56;b'RT @humaspoldajbr: Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n\n#PeduliTerdampakBencana\nEvakuasi Demi K\xe2\x80\xa6';0;4;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan dan evakuasi demi ke   ;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and and evacuation for the sake of xe2 x80 xa6
14/12/2021 06:47;b'KAMPUS POLRI PEDULI MASYARAKAT TERDAMPAK ERUPSI SEMERU \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/zmeYjT4SjS https://t.co/RuQ2ZbkDfQ';1;0;kampus polri peduli masyarakat terdampak erupsi semeru dan dan evakuasi demi kemanusiaan dan;The police campus cares for the community affected by the Semeru eruption and and evacuates for the sake of humanity and
14/12/2021 06:43;b'Tim gabungan Polri,TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar,Candipuro, Kabupaten Lumajang,Jawa Timur. Penyekatan dilakukan demi kelancaran proses evakuasi https://t.co/F4TejpryWx';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar candipuro kabupaten lumajang jawa timur penyekatan dilakukan demi kelancaran proses evakuasi;The National Police and the Indonesian National Armed Forces team and volunteers carried out insulation at the affected location, it was safe for heat and avalanche of Mount Semeru eruption material.
14/12/2021 06:42;b'Pasca Erupsi Semeru, Polri Lakukan Penyisiran di Tambang Pasir \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/E6j86tupyN https://t.co/9sMiBwhtfG';1;0;pasca erupsi semeru polri lakukan penyisiran di tamang pasir dan dan evakuasi demi kemanusiaan dan;After the Semeru eruption, the Indonesian National Police carried out sweeps in the sand dunes and evacuated for the sake of humanity and
14/12/2021 06:39;b'Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/G7vLGby020 https://t.co/DCjU0QYeO2';1;0;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan dan evakuasi demi kemanusiaan dan;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and evacuation for the sake of humanity and
14/12/2021 06:36;b'Kepedulian personel Polri saat membagikan makanan ringan untuk anak-anak terdampak erupsi Gunung Semeru yang berada di posko pengungsian di Lumajang, Jawa Timur.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/WBLkg8A7bj https://t.co/TbIyC6A8Qs';1;0;kepedulian personel polri saat memagikan makanan ringan untuk anak anak terdampak erupsi gunung semeru yang erada di posko pengungsian di lumajang jawa timur dan dan evakuasi demi kemanusiaan dan;the concern of police personnel when distributing snacks for children affected by the eruption of Mount Semeru who were at the refugee post in Lumajang, East Java and and evacuated for the sake of humanity and
14/12/2021 06:35;b'Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kabupaten Lumajang, Jawa Timur.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\nhttps://t.co/U888ktKwJL https://t.co/tS7jGKBRNK';1;0;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kabupaten lumajang jawa timur dan dan evakuasi demi kemanusiaan dan;National Police personnel along with the SAR team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, Lumajang district, East Java and evacuate for the sake of humanity and
14/12/2021 06:35;b'Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak awan panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar, Kecmatan Candipuro, Kabupaten Lumajang, Jatim.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/n60tWjtwe8';0;0;polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak awan panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar kecmatan candipuro kabupaten lumajang jatim dan dan evakuasi demi kemanusiaan;Indonesian National Police and volunteers carry out insulation at locations affected by hot clouds and material avalanches from Mount Semeru's eruption.
14/12/2021 06:33;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar, \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/tTDQbsGsYl';1;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar dan dan evakuasi demi kemanusiaan;The National Police and Indonesian Armed Forces team and volunteers carry out insulation in locations affected by the heat and avalanches of Mount Semeru eruption material.
14/12/2021 06:12;b'Kalemdiklat Polri Salurkan Bantuan Untuk Korban Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n@DivHumas_Polri https://t.co/aK5JuBC6nz';1;0;kalemdiklat polri salurkan bantuan untuk korban erupsi semeru dan dan evakuasi demi kemanusiaan dan;National Police Kalemdiklat disburses aid for Semeru eruption newspapers and and evacuations for the sake of humanity and
14/12/2021 06:10;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar, Kecmatan Candipuro, Kabupaten Lumajang, \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/Mg0FNzzY7m';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar kecmatan candipuro kabupaten lumajang dan evakuasi demi kemanusiaan;The team of the National Police, the TNI and volunteers carried out the insulation at the affected locations, it was safe from the heat and avalanches of Mount Semeru's eruption material.
14/12/2021 06:08;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru.  \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n@DivHumas_Polri https://t.co/t01ekApdmF';1;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru dan dan evakuasi demi kemanusiaan dan;Teams of the Indonesian National Police and volunteers carry out insulation in locations affected by the heat and avalanches of Mount Semeru eruption material and and evacuation for the sake of humanity and
14/12/2021 06:06;b'Polri Terus Lakukan Penyisiran Pasca Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n@DivHumas_Polri https://t.co/4ogxVXSgDs';1;0;polri terus lakukan penyisiran pasca erupsi semeru dan dan evakuasi demi kemanusiaan dan;The National Police continue to conduct sweeps after the Semeru eruption and and evacuate for the sake of humanity and security
14/12/2021 06:05;b'@PIDM_Bojonegoro Kalemdiklat Polri Peduli Korban Erupsi Semeru \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;kalemdiklat polri peduli korban erupsi semeru dan dan evakuasi demi kemanusiaan;The National Police Kalemdiklat cares about the Semeru eruption newspaper and evacuating for the sake of humanity
14/12/2021 05:57;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. \n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan https://t.co/8NG9x4Cx8A';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru dan evakuasi demi kemanusiaan;Teams of the National Police and the Indonesian National Armed Forces volunteers carry out insulation in the affected locations, it is safe for heat and material to fall from Mount Semeru's eruption and evacuation for the sake of humanity.
14/12/2021 05:49;b'@HumasPolresTem1 Personel Polri bersama tim SAR gabungn mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kabupaten Lumajang, Jawa Timur.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan';0;0;personel polri ersama tim sar gaungn mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kabupaten lumajang jawa timur dan dan evakuasi demi kemanusiaan;National Police personnel together with the SAR Echo team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, Lumajang district, East Java and evacuate for the sake of humanity
14/12/2021 05:43;b'Tim gabungan Polri, TNI dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi Gunung Semeru. Penyekatan dilakukan di pertigaan Kamar Kajar Penyekatan dilakukan demi kelancaran proses evakuasi. \n\n#PeduliTerdampakBencana https://t.co/gQKaC4CWUM';0;0;tim gaungan polri tni dan relawan melaksanakan penyekatan di lokasi yang terdampak aman panas dan guguran material erupsi gunung semeru penyekatan dilakukan di pertigaan kamar kajar penyekatan dilakukan demi kelancaran proses evakuasi dan dan;The National Police and the Indonesian National Armed Forces team and volunteers carry out insulation in locations affected by the heat and avalanches of Mount Semeru eruption material.
14/12/2021 05:42;b'Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n.\n.\n.\n#polrestabandungmantap \n#polsekcileunyirestabdg';1;0;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan dan evakuasi demi kemanusiaan dan dan dan dan dan;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and and evacuation for the sake of humanity and and and and and
14/12/2021 05:41;b'RT @Sek_Cly: Erupsi Semeru, Kapolri : Lansia, Ibu Hamil Dan Anak-Anak Jadi Perhatian Khusus.\n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanus\xe2\x80\xa6';0;2;erupsi semeru kapolri lanjut usia iu hamil dan anak anak jadi perhatian khusus dan dan evakuasi demi kemanus   ;Semeru eruption of the elderly National Police Chief who is pregnant and children are a special concern and and evacuation for the sake of humanity xe2 x80 xa6
14/12/2021 05:39;b'RT @Sek_Cly: Pasca Erupsi Semeru, Polri Lakukan Penyisiran di Tambang Pasir \n\n#PeduliTerdampakBencana\nEvakuasi Demi Kemanusiaan\n.\n.\n.\n#polr\xe2\x80\xa6';0;5;pasca erupsi semeru polri lakukan penyisiran di tamang pasir dan dan evakuasi demi kemanusiaan dan dan dan dan   ;After the Semeru eruption, the Indonesian National Police conducted sweeps in the sand dunes and evacuated for the sake of humanity and and and and xe2 x80 xa6
14/12/2021 05:32;b'RT @polsekGNP: @polsekGNP Personel Polri bersama tim SAR gabungan mengevakuasi jenazah korban erupsi Gunung Semeru di Desa Sumberwuluh, Kab\xe2\x80\xa6';0;2;personel polri ersama tim sar gaungan mengevakuasi jenazah korban erupsi gunung semeru di desa sumerwuluh kakak   ;National Police personnel along with the Echo Search and Rescue team evacuate the bodies of the Mount Semeru eruption newspaper in Sumerwuluh village, brother xe2 x80 xa6
